"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Cat-PA" 699.567769795486 2.0035161446277 0.409020174975865 4.8983308579972 9.66541879631023e-07 6.71667381599329e-05
"up-PK" 345.461927381423 1.11231674913218 0.307767867703042 3.61414190972472 0.000301343985039553 0.00697078937289312
"Eph-PD" 69.6550508839116 -5.86824910852545 1.33812198481451 -4.38543658584229 1.15753377426486e-05 0.000513799546503532
"ena-PB" 77.736894784941 4.45363234398124 0.766068918146688 5.8136183814319 6.113670101954e-09 9.51040277511304e-07
"CG11889-PA" 125.132683295803 2.87784917756826 0.777553910921038 3.70115709939565 0.000214618542483681 0.00535157647993132
"CG11889-PB" 125.132683295803 2.87784917756826 0.777553910921038 3.70115709939565 0.000214618542483681 0.00535157647993132
"mtd-PV" 21.8082488772694 7.92922702129485 2.15314188219575 3.682630990025 0.000230839186797624 0.00565622724182155
"tral-PC" 503.630067309006 -2.13963311164491 0.312302850891481 -6.85114819008932 7.32595759942329e-12 3.65349814870062e-09
"Dh31-R-PC" 20.1273495159624 7.81340133486886 2.21820169816512 3.52240345922198 0.000427652767457549 0.00912621383104885
"fax-PA" 468.676069861315 1.94761725185559 0.334564261723787 5.82135474309423 5.83725245276595e-09 9.16448635084254e-07
"ths-PB" 160.832323233331 3.40020275076402 0.759488654340593 4.47696319271044 7.57122965874102e-06 0.000358597123166516
"His1:CG31617-PA" 392.114714999561 -12.0586231645415 1.48253514232349 -8.13378571629856 4.16087774329932e-16 3.2069019552447e-13
"His1:CG33813-PA" 392.114714999561 -12.0586231645415 1.48253514232349 -8.13378571629856 4.16087774329932e-16 3.2069019552447e-13
"His3:CG33818-PA" 26.8351704061802 -8.18965695819045 2.11464643153887 -3.87282565824996 0.000107580785281027 0.003035174368095
"His3:CG33821-PA" 26.8351704061802 -8.18965695819045 2.11464643153887 -3.87282565824996 0.000107580785281027 0.003035174368095
"His3:CG33824-PA" 26.8351704061802 -8.18965695819045 2.11464643153887 -3.87282565824996 0.000107580785281027 0.003035174368095
"His3:CG33827-PA" 26.8351704061802 -8.18965695819045 2.11464643153887 -3.87282565824996 0.000107580785281027 0.003035174368095
"His3:CG33830-PA" 26.8351704061802 -8.18965695819045 2.11464643153887 -3.87282565824996 0.000107580785281027 0.003035174368095
"His4:CG33891-PA" 121.481539564416 -7.32079161767398 1.10837046264845 -6.60500425117879 3.97505937282992e-11 1.34802213451408e-08
"His4:CG33893-PA" 121.481539564416 -7.32079161767398 1.10837046264845 -6.60500425117879 3.97505937282992e-11 1.34802213451408e-08
"His4:CG33895-PA" 121.481539564416 -7.32079161767398 1.10837046264845 -6.60500425117879 3.97505937282992e-11 1.34802213451408e-08
"His4:CG33897-PA" 121.481539564416 -7.32079161767398 1.10837046264845 -6.60500425117879 3.97505937282992e-11 1.34802213451408e-08
"His4:CG33899-PA" 121.481539564416 -7.32079161767398 1.10837046264845 -6.60500425117879 3.97505937282992e-11 1.34802213451408e-08
"kay-PF" 155.284713858724 1.59181826449402 0.394060745027871 4.03952508484812 5.35595398248326e-05 0.00178069717111738
"AlaRS-PB" 523.075949554897 -1.03290839951051 0.241689225749224 -4.27370478062705 1.92251549867079e-05 0.000777999350727015
"AlaRS-PA" 523.075949554897 -1.03290839951051 0.241689225749224 -4.27370478062705 1.92251549867079e-05 0.000777999350727015
"Yp3-PA" 1874.77524076873 3.15491299625478 0.571747076290452 5.51802208893511 3.42836348511527e-08 4.03689800372324e-06
"Yp3-PB" 1874.77524076873 3.15491299625478 0.571747076290452 5.51802208893511 3.42836348511527e-08 4.03689800372324e-06
"Nopp140-PA" 442.57283767838 -2.15912582164337 0.613180826179786 -3.52118939382868 0.000429615650139574 0.00915146100975706
"Trl-PI" 57.0582649074765 9.31679647195206 1.74671650056361 5.33389160115328 9.61299228358079e-08 9.93889616831682e-06
"Trl-PJ" 38.3565646524348 8.74341589725356 2.14404086871941 4.07800803838026 4.5423196491126e-05 0.00157504237158187
"lectin-28C-PB" 45.3527155504747 3.73549286503218 1.02729388430235 3.63624559837521 0.000276640589378383 0.00652394691724599
"lectin-28C-PC" 45.3527155504747 3.73549286503218 1.02729388430235 3.63624559837521 0.000276640589378383 0.00652394691724599
"Fbp2-PA" 92.7631870226406 2.97358190270659 0.725961308690265 4.09606113591831 4.20238996840309e-05 0.00147222570876535
"Fbp2-PB" 92.7631870226406 2.97358190270659 0.725961308690265 4.09606113591831 4.20238996840309e-05 0.00147222570876535
"Fbp2-PC" 92.7631870226406 2.97358190270659 0.725961308690265 4.09606113591831 4.20238996840309e-05 0.00147222570876535
"CG32023-PA" 190.235460687311 3.26959436571012 0.836590390263195 3.90823801440212 9.29716910592177e-05 0.00274639023275278
"sev-PA" 155.923080131091 1.4846633496613 0.394844604109232 3.76012065052958 0.000169831429448387 0.00446459181042922
"CG4927-PC" 23.9428421345908 5.59202822594968 1.44204403602778 3.87784844723144 0.000105384328782631 0.00301840655209171
"CG33258-PB" 322.517601408624 4.1139310537916 0.881571022577303 4.66659060748661 3.06238635439044e-06 0.000173943867590825
"CG33258-PC" 322.517601408624 4.1139310537916 0.881571022577303 4.66659060748661 3.06238635439044e-06 0.000173943867590825
"CG34043-PB" 136.511263439631 2.79634886849682 0.786885932083429 3.55369025481617 0.000379866324299844 0.00836495246081579
"CG7878-PA" 1052.01553340957 -0.684241862580398 0.185712820611821 -3.68440832639448 0.000229234509194151 0.00562503666844577
"CG17514-PA" 5505.45136890705 -0.538865957871796 0.101749147222825 -5.29602431646636 1.18351084872337e-07 1.18044764417374e-05
"CG34126-PE" 133.099954422883 4.51040521246118 0.538988057673168 8.36828413589119 5.84632840870838e-17 5.50724136100329e-14
"FASN3-PC" 1687.48026076493 1.31332499558394 0.314597011793462 4.17462641522532 2.98475444566794e-05 0.00109072190475745
"CG34166-PA" 39.7408479890884 3.41800860549954 0.843704856335267 4.05118991532901 5.09578250482196e-05 0.00171097204260913
"CG34166-PB" 39.7408479890884 3.41800860549954 0.843704856335267 4.05118991532901 5.09578250482196e-05 0.00171097204260913
"CG34166-PC" 39.7408479890884 3.41800860549954 0.843704856335267 4.05118991532901 5.09578250482196e-05 0.00171097204260913
"CG34166-PD" 39.7408479890884 3.41800860549954 0.843704856335267 4.05118991532901 5.09578250482196e-05 0.00171097204260913
"CG34323-PA" 80.0126697157326 3.42220332726427 0.773478132402559 4.42443449129493 9.66952387181675e-06 0.000442879687147213
"CG34347-PE" 108.576932253417 23.6406347955402 3.71757590612673 6.35915322040348 2.02868971338114e-10 5.82424773499113e-08
"CG34401-PB" 135.88380334921 9.12336136630061 1.53716264033544 5.93519587771775 2.93494885329875e-09 5.40923834310147e-07
"NaCP60E-PL" 27.1419318483514 -8.20601448018335 2.03314481428175 -4.03611903222068 5.43426529391787e-05 0.00179967582663421
"CG34417-PM" 216.91163114577 1.37910818175232 0.355199855364172 3.88262596655165 0.000103334454748641 0.00296470222456508
"del-PB" 60.1090613315403 -5.65173757415454 1.33766151514127 -4.2250879689528 2.38847458004324e-05 0.000913755585430875
"spn-F-PB" 42.097124395124 -8.83900574317114 1.98409673250097 -4.45492681802339 8.39218159837391e-06 0.000392005044578589
"lap-PI" 27.3515063202342 -8.21691977146702 2.07328599532225 -3.96323507225054 7.39409095724192e-05 0.00226762616394269
"l(2)k09022-PA" 873.603058784277 -1.33920998703476 0.279093610476243 -4.79842582117715 1.59917512196803e-06 0.000101938396120639
"Plp-PK" 161.53020083009 8.37821277152904 1.4186933461371 5.90558403219533 3.51399609280244e-09 6.07993038260797e-07
"Plp-PM" 121.351395621436 5.95683812919338 1.34898378636775 4.41579668294804 1.0063864399433e-05 0.0004587174321419
"Plp-PO" 25.3632786706814 6.69456701182575 1.86335445946473 3.59275014896997 0.000327206293009641 0.00740735634749195
"sls-PV" 1310.06051337349 1.8271592468045 0.450592597034457 4.05501390575392 5.01313203945793e-05 0.00170346025773645
"sls-PX" 28.2928794346666 8.30562213970536 1.9843103591712 4.18564671666302 2.8435532527512e-05 0.00105503914559408
"mbm-PA" 625.003864540603 -1.42620468167937 0.294118275063926 -4.84908556385825 1.24031915510738e-06 8.27986283228375e-05
"apolpp-PA" 2122.01166762058 3.00148894047805 0.532595470633417 5.63558855825111 1.74461460896224e-08 2.20968007583304e-06
"apolpp-PB" 2122.01166762058 3.00148894047805 0.532595470633417 5.63558855825111 1.74461460896224e-08 2.20968007583304e-06
"apolpp-PC" 2122.01166762058 3.00148894047805 0.532595470633417 5.63558855825111 1.74461460896224e-08 2.20968007583304e-06
"apolpp-PD" 2122.01166762058 3.00148894047805 0.532595470633417 5.63558855825111 1.74461460896224e-08 2.20968007583304e-06
"alphaTub67C-PA" 190.017104376843 -2.07035719929851 0.413340872099917 -5.00883735203917 5.4759824485159e-07 4.14512314272481e-05
"kra-PA" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PG" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PC" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PF" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PD" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PB" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"kra-PE" 603.704419801411 -0.866431813199805 0.231248722271434 -3.74675286716961 0.000179138414596287 0.00461621726123806
"beta-Spec-PA" 2937.56830618439 0.97222150924245 0.238678198500127 4.07335699427919 4.63403097928613e-05 0.00160029794877343
"CG33521-PG" 30.2100213552582 8.40092472803761 2.25083418198032 3.73236056005083 0.000189693709449274 0.00482949930543828
"26-29-p-PA" 1139.04049237652 -1.02645949365284 0.196716283159073 -5.21796913386577 1.80895599865873e-07 1.62289195308241e-05
"CG34434-PB" 45.7892818793207 4.69475047401696 1.02502700652036 4.58012368859834 4.64701027077222e-06 0.000237333452262692
"CG42268-PD" 85.0796110292014 9.89301393773779 1.87766447045814 5.26878688572297 1.37328286889608e-07 1.28648532182331e-05
"Nedd4-PJ" 29.6333319354714 -8.33248513314827 2.15707358291459 -3.86286550405462 0.000112064713350538 0.00314597562843001
"CG42321-PJ" 47.1692803478278 -9.00325898332973 1.76312229097868 -5.10642910556826 3.28303701276361e-07 2.67630651867403e-05
"C3G-PH" 24.2739270004111 8.08467587344441 2.07362917568514 3.89880503623468 9.66685681269347e-05 0.00283093651323023
"Mob2-PA" 236.252359109354 1.31175892303962 0.336424687840521 3.8991161185574 9.65444697303235e-05 0.00283093651323023
"Pkcdelta-PE" 114.491122431837 2.5450560546544 0.515981098135113 4.93245985919422 8.12004702955561e-07 5.73681322638104e-05
"Jabba-PD" 164.623112988056 -2.74017768213762 0.435627090787135 -6.29019117517782 3.17075242452288e-10 8.53385366828728e-08
"Ca-beta-PL" 22.4273875067076 7.96913162198109 2.27710489812002 3.49967699272897 0.000465822242568707 0.00972719451354064
"Tdc1-PA" 104.292167406486 2.82560457089958 0.764177920398028 3.69757421076475 0.000217669595986176 0.00540381503593206
"kuz-PC" 100.468404038443 10.132949668428 1.91836455685117 5.28207719030235 1.27727357994274e-07 1.23053697849484e-05
"CG42521-PA" 180.03806442039 5.59871704191468 0.981268063425567 5.70559386430022 1.15938144675082e-08 1.58536062992797e-06
"Ziz-PH" 71.4178636099604 9.64156208487147 1.66958940381555 5.77481029936906 7.70398313104365e-09 1.17229230397881e-06
"mfas-PQ" 263.920311864174 11.5265385341469 1.69474096938094 6.80135710553888 1.03638164978245e-11 4.88135757047534e-09
"Mulk-PA" 145.640806150536 -1.61468375534282 0.405152332691048 -3.98537445068621 6.73737937448894e-05 0.00215416201127311
"wisp-PA" 192.358195602445 -2.35763943624596 0.53951501009102 -4.36992371324054 1.24289949805659e-05 0.000541763596119473
"wisp-PC" 192.358195602445 -2.35763943624596 0.53951501009102 -4.36992371324054 1.24289949805659e-05 0.000541763596119473
"pic-PA" 1663.54213363137 -0.91566687397497 0.178341903240369 -5.13433386847306 2.83145073910307e-07 2.3885611309568e-05
"Ubr3-PC" 71.3716964616924 9.64084687807548 1.70843753696536 5.64307835052616 1.6703628442417e-08 2.20968007583304e-06
"alc-PA" 251.700159700903 1.88420512847471 0.371043612523779 5.07812306930349 3.81181763863954e-07 2.99227684633204e-05
"Pif1A-PH" 591.173262972915 1.80005095753502 0.412348927277478 4.36535865248834 1.26914348461825e-05 0.000550373322894809
"Pif1A-PJ" 591.173262972915 1.80005095753502 0.412348927277478 4.36535865248834 1.26914348461825e-05 0.000550373322894809
"clos-PD" 1148.47837687018 -2.76502921282347 0.317185426091537 -8.71739047690517 2.84686977201781e-18 3.44796598959528e-15
"Cad86C-PE" 66.3914905777429 9.53538557739865 2.6257928840109 3.63143096146767 0.000281854061281284 0.00662639915223015
"mgl-PA" 387.498125035213 1.80621628293861 0.345397969231658 5.22937725128077 1.70081983761436e-07 1.53399474290368e-05
"mgl-PC" 387.498125035213 1.80621628293861 0.345397969231658 5.22937725128077 1.70081983761436e-07 1.53399474290368e-05
"mgl-PD" 387.498125035213 1.80621628293861 0.345397969231658 5.22937725128077 1.70081983761436e-07 1.53399474290368e-05
"mgl-PE" 387.498125035213 1.80621628293861 0.345397969231658 5.22937725128077 1.70081983761436e-07 1.53399474290368e-05
"grp-PD" 56.6264107397083 -7.83246232181103 1.68638810755375 -4.64451942392589 3.40868979471558e-06 0.00018764736432035
"grp-PF" 56.6264107397083 -7.83246232181103 1.68638810755375 -4.64451942392589 3.40868979471558e-06 0.00018764736432035
"Mat89Ba-PA" 432.605442224961 -1.18402911005707 0.338123333697745 -3.50176693548012 0.000462183727997547 0.00967183398485738
"mRpL37-PB" 221.899403511257 -1.82003637822773 0.406970637796249 -4.47215648795513 7.74347268140189e-06 0.000364717563294029
"didum-PA" 709.691742724581 -1.21193938644912 0.199302153526077 -6.08091465650195 1.19498889096931e-09 2.48075341994984e-07
"CG42672-PK" 52.7080322084281 9.20210070252297 2.14683904301489 4.28634868201395 1.8163382286594e-05 0.000740332476085306
"CG42684-PD" 128.619674947938 1.62141142671409 0.448234456454584 3.61732884066751 0.000297659037642019 0.00690438665151584
"CG42704-PA" 635.669555889898 5.19972852886898 0.905410995535805 5.74294829034176 9.30421463565127e-09 1.38387950317634e-06
"CG42705-PB" 86.8884883170743 4.72204066663955 1.251051471517 3.77445754563056 0.000160356212705087 0.00424843741035539
"CG42705-PA" 86.8884883170743 4.72204066663955 1.251051471517 3.77445754563056 0.000160356212705087 0.00424843741035539
"nocte-PC" 140.113378451165 -1.49112146798396 0.422218881947771 -3.53163141616299 0.000413004586116322 0.00894038092337049
"nocte-PA" 140.113378451165 -1.49112146798396 0.422218881947771 -3.53163141616299 0.000413004586116322 0.00894038092337049
"nocte-PB" 140.113378451165 -1.49112146798396 0.422218881947771 -3.53163141616299 0.000413004586116322 0.00894038092337049
"CG42748-PK" 46.2079601813717 6.56217726172055 1.45271623922725 4.5171776046306 6.26693397737117e-06 0.000310707989825455
"CG42780-PB" 58.9618479440591 9.36387834575364 2.03918030628462 4.59198155106479 4.39057189291357e-06 0.000228363610479271
"sdt-PH" 56.5469218746395 4.20256679354741 0.780054732459495 5.38752810369705 7.14333086400409e-08 7.8090702261574e-06
"osa-PE" 96.0420784162661 10.0692327158418 1.75518739362535 5.73684197619702 9.64581768467471e-09 1.39763218766855e-06
"Pxt-PB" 419.04252121276 -2.19536307099969 0.340721844404188 -6.44327068268449 1.16925885280895e-10 3.74074586947708e-08
"CG42807-PA" 1424.20745761861 2.48338029335485 0.473707416317569 5.24243490351017 1.58471308365299e-07 1.46034755687066e-05
"CG42807-PB" 1424.20745761861 2.48338029335485 0.473707416317569 5.24243490351017 1.58471308365299e-07 1.46034755687066e-05
"CG42854-PA" 131.075351123221 5.46497809538493 0.876516392037124 6.23488407636473 4.52112765258755e-10 1.16151879511022e-07
"CG9932-PA" 320.25271556501 6.76125419203246 0.601044885025562 11.2491668434129 2.33789953312817e-29 1.32138081612404e-25
"Tl-PC" 195.776966061223 -11.0565130721805 1.53310528540128 -7.21184198989081 5.52000074738648e-13 3.22748733354087e-10
"CG43074-PA" 1767.27255715289 3.86860833256919 0.777185408899843 4.97771611287126 6.43389274595244e-07 4.72264438962639e-05
"CG43078-PI" 74.2412409758407 3.6231815059988 0.705811324241694 5.13335700570044 2.84619290366996e-07 2.38911123141722e-05
"nsl1-PE" 62.0651622385509 -5.49426589304611 1.57340369391124 -3.49196198935329 0.00047948647599975 0.00989142159438865
"nsl1-PP" 62.0651622385509 -5.49426589304611 1.57340369391124 -3.49196198935329 0.00047948647599975 0.00989142159438865
"wcd-PA" 243.934123155079 -1.80632427013797 0.498444429192994 -3.62392307817042 0.000290167936073847 0.00676765821742525
"Ect4-PG" 1066.58263419718 1.92273111253712 0.450283169576914 4.27004881027137 1.95430193238534e-05 0.000788979608702994
"mtsh-PD" 53.2104014794002 3.57402254804331 0.820475302012711 4.35603916324582 1.3243709090871e-05 0.000570636019075359
"CG43134-PB" 260.881485385436 6.8904652913998 0.760375326313636 9.0619264630868 1.28166595066439e-19 2.17319278594653e-16
"CG43134-PA" 260.881485385436 6.8904652913998 0.760375326313636 9.0619264630868 1.28166595066439e-19 2.17319278594653e-16
"Myc-PB" 537.837803263984 -0.912163446358017 0.238253783747177 -3.8285370834906 0.00012890721001033 0.00355985448360774
"Myc-PA" 537.837803263984 -0.912163446358017 0.238253783747177 -3.8285370834906 0.00012890721001033 0.00355985448360774
"milt-PE" 108.894827983149 -4.26543268623498 1.22176541838084 -3.49120430326781 0.000480848404412376 0.00990676250937577
"CG43343-PB" 25.9788106953875 5.70243007152094 1.62613382827868 3.50674094121588 0.000453630547339631 0.00953130057086838
"Dscam4-PI" 44.2290230328447 -8.91052438399547 1.91905174915206 -4.64319129900099 3.43068429696322e-06 0.00018764736432035
"Dscam4-PJ" 44.2290230328447 -8.91052438399547 1.91905174915206 -4.64319129900099 3.43068429696322e-06 0.00018764736432035
"scrib-PJ" 32.9352733322876 -5.50483866644658 1.5016996621379 -3.665738766039 0.000246625584614953 0.00599109371451454
"scrib-PM" 121.403712307093 3.51621044580618 0.865618454696192 4.06207888328844 4.86376349458468e-05 0.00166270108496326
"Gp150-PD" 3932.08164376807 0.814236925462805 0.174552273035739 4.66471682838581 3.09042313487311e-06 0.000174670715583028
"CG4554-PA" 747.488070823322 -1.06350354534367 0.214850133315842 -4.9499785219135 7.42216720558735e-07 5.31013785392148e-05
"px-PA" 142.325099813305 1.8695296177141 0.443416188657152 4.21619612801194 2.4845769483379e-05 0.000942471739060791
"YME1L-PC" 68.83499236793 -9.54854362037114 1.662219853568 -5.7444528772021 9.22186717230336e-09 1.38376973250952e-06
"CycB-PA" 940.56249696368 -2.30918116096019 0.387085754511871 -5.9655544903019 2.43804666450327e-09 4.59327991592415e-07
"CycB-PE" 46.1143850381896 -8.97067922987078 1.78121844350164 -5.03626001774136 4.74715611456599e-07 3.64220719812584e-05
"jbug-PN" 201.904222155191 1.59945134937472 0.40136100621479 3.98506911386097 6.7460487614179e-05 0.00215416201127311
"Cyp6d2-PA" 104.531920762656 2.77248773985385 0.608445460276582 4.55667421463472 5.19699360812688e-06 0.000264625296154352
"Fib-PA" 526.290538753167 -1.71218608381793 0.394085433772812 -4.34470786556652 1.39461131703394e-05 0.000588234564468346
"CG9897-PA" 149.38732055035 7.26722304848092 1.48916808974579 4.88005558171842 1.06055946743114e-06 7.28050458694832e-05
"CG32834-PB" 264.466514798995 3.22248823005041 0.848268568086465 3.7989009038962 0.0001453391852124 0.0039241580007348
"CG13540-PB" 35.4149300579592 3.91480488644525 1.11700733617925 3.50472620872477 0.000457077078671925 0.00959183037866481
"yellow-d-PA" 220.755510566112 4.25930780178506 1.03818064471811 4.10266539205376 4.08417703012e-05 0.00143973608571133
"RpL22-like-PA" 186.930750036179 5.480831192462 1.00604172855573 5.44791636061686 5.0963311742555e-08 5.80103888178495e-06
"apt-PD" 61.6501679033281 9.42977470769653 1.9887237933731 4.74162110350305 2.12014861564519e-06 0.000130724508825018
"apt-PC" 61.6501679033281 9.42977470769653 1.9887237933731 4.74162110350305 2.12014861564519e-06 0.000130724508825018
"apt-PA" 61.6501679033281 9.42977470769653 1.9887237933731 4.74162110350305 2.12014861564519e-06 0.000130724508825018
"retn-PB" 41.2292336865811 -8.80899251874689 1.86434415927679 -4.72498195942751 2.30135785962917e-06 0.000137216504715041
"Nap1-PA" 1444.70759431001 -1.0426958158721 0.25305457551671 -4.12043850123251 3.78151997699937e-05 0.00134141114497911
"Nap1-PB" 1444.70759431001 -1.0426958158721 0.25305457551671 -4.12043850123251 3.78151997699937e-05 0.00134141114497911
"Nap1-PC" 1444.70759431001 -1.0426958158721 0.25305457551671 -4.12043850123251 3.78151997699937e-05 0.00134141114497911
"betaTub60D-PA" 204.081706390298 1.65751296260688 0.342525970791723 4.83908697134895 1.30436961648088e-06 8.57243845622084e-05
"betaTub60D-PB" 113.526786688084 3.22831091431147 0.656432807866689 4.9179609483612 8.74503523310768e-07 6.10209125154625e-05
"CG13577-PB" 69.6029124573359 6.15554491627107 1.47275064123108 4.17962467232445 2.91990608696626e-05 0.00107630277414348
"Cyp9c1-PA" 157.22796467491 1.68083315415095 0.408001529466809 4.11967365991868 3.79409379290001e-05 0.0013430616775034
"CG4806-PA" 631.374819734826 -1.13140099294448 0.314344552804257 -3.59923842436996 0.000319150478234702 0.00726042636831083
"Nurf-38-PA" 1145.61599989091 -0.770653764750836 0.203898074129882 -3.77960296113407 0.000157078630828715 0.00419437049501054
"CG3594-PA" 424.858723433447 -1.24014899661701 0.353947667513 -3.50376372114803 0.000458732182684613 0.00961466364598305
"emp-PC" 25.5502193414907 8.15774739479018 2.05532847483378 3.96907233791422 7.21529774517234e-05 0.00222420276646898
"emp-PA" 25.5502193414907 8.15774739479018 2.05532847483378 3.96907233791422 7.21529774517234e-05 0.00222420276646898
"emp-PD" 25.5502193414907 8.15774739479018 2.05532847483378 3.96907233791422 7.21529774517234e-05 0.00222420276646898
"Lsp1gamma-PA" 367.624523999981 2.14773392050779 0.607737309362983 3.53398398850812 0.000409345875526438 0.00892867156690899
"Dis3l2-PC" 137.296321922927 -10.5445531432849 1.71355536097123 -6.15361101453318 7.57383166231956e-10 1.75920396803138e-07
"Tudor-SN-PA" 908.383018208472 -1.0359025968364 0.184494862688149 -5.61480456280988 1.96784534451526e-08 2.43553180011684e-06
"Tudor-SN-PB" 908.383018208472 -1.0359025968364 0.184494862688149 -5.61480456280988 1.96784534451526e-08 2.43553180011684e-06
"CG13893-PA" 84.1665613066306 3.2007777764759 0.579755214114069 5.52091244468934 3.3724380221438e-08 4.02697599320214e-06
"CG32344-PA" 746.625120171065 -1.23380694130509 0.286835805779647 -4.30143976604136 1.69691904237344e-05 0.000698372798118543
"CG13905-PB" 420.838419888939 4.37763496779761 0.820701362687763 5.33401693578409 9.60635576664397e-08 9.93889616831682e-06
"CG9119-PA" 208.277557018872 2.07052211982059 0.550554554089032 3.76079373868146 0.000169375051489818 0.00445950834326297
"nclb-PA" 515.148186510813 -1.22852121441082 0.274640410564322 -4.47319901643935 7.70579959594899e-06 0.000363954144704487
"lost-PA" 3457.09520767238 -1.04116272673908 0.164023756559751 -6.34763371219223 2.1865191475609e-10 6.07780633869551e-08
"Ack-like-PE" 28.6296083565521 8.32155123011433 2.08193460086152 3.99702816153342 6.4142672760373e-05 0.0020637631106734
"sli-PF" 304.868832289091 1.62477025118464 0.446081166877538 3.64231976561048 0.000270192148165625 0.00642329762387438
"Send2-PA" 58.4786426024203 4.85611898052789 1.1037727958604 4.39956393085636 1.08468619813217e-05 0.000491763079559601
"CG43897-PQ" 27.6167181819234 8.27066175996579 1.99289960862228 4.15006442079809 3.32381714692269e-05 0.00120610295450678
"rdx-PC" 52.6969408011288 7.74823954281663 1.95546775116294 3.96234585725521 7.42169229468967e-05 0.00226762616394269
"CaMKII-PK" 23.9400528327722 -8.02471718782272 2.15383954821576 -3.72577297806161 0.000194717597461328 0.00493919314065116
"Mhc-PR" 90.844911584659 5.72919761837196 1.57084761448127 3.6472013997767 0.000265112122544556 0.00638528572424076
"Mhc-PI" 3456.02352612051 1.29822074868363 0.118868643223293 10.9214735987602 9.10071226372891e-28 3.08623354287575e-24
"Mhc-PT" 54.022318712137 9.23881367130393 1.73713871416545 5.31840871196196 1.04678717450347e-07 1.06923634523378e-05
"Mhc-PE" 361.433309123797 -2.27944206180874 0.5513427070762 -4.13434699063444 3.55965315093011e-05 0.00127521899412248
"CG44085-PO" 476.359151073609 3.06541819296391 0.452496426750908 6.77445834207963 1.24873207547392e-11 5.50877641263474e-09
"Piezo-PJ" 43.3833899354615 7.47398979888205 1.73137100804483 4.31680429217891 1.58304397632346e-05 0.000657894452513251
"l(3)neo38-PL" 53.6312914954928 9.22759587976507 1.74099937047399 5.30017186465315 1.15693721865133e-07 1.16077085677231e-05
"zip-PC" 292.789175186823 3.16735592899327 0.809380536044058 3.91330874408482 9.10400117031807e-05 0.00270820076919146
"zip-PD" 2662.015848828 1.06078171013704 0.233676780618404 4.53952552465752 5.63809553256196e-06 0.000282838898964854
"zip-PE" 292.789175186823 3.16735592899327 0.809380536044058 3.91330874408482 9.10400117031807e-05 0.00270820076919146
"zip-PG" 292.789175186823 3.16735592899327 0.809380536044058 3.91330874408482 9.10400117031807e-05 0.00270820076919146
"mbl-PA" 444.5053035418 1.75109515442335 0.403312031472031 4.34178754358531 1.41328161703827e-05 0.000594400843286034
"yin-PA" 266.702930954812 -2.47596358107676 0.406624626644312 -6.08906450529021 1.13572356215552e-09 2.40716608998863e-07
"yin-PB" 34.9149468969722 -8.56932802099007 1.90360435676289 -4.50163291050791 6.74333755149822e-06 0.000328563308974724
"sno-PA" 501.514075560691 -0.835821050855717 0.231804175109208 -3.60572043390479 0.000311288121089942 0.00712307878704596
"Nna1-PJ" 34.3104526110129 8.58271023690091 2.00215030016746 4.28674622288998 1.81309220038923e-05 0.000740332476085306
"CngB-PA" 153.483479372311 2.27541686381956 0.534567597937605 4.2565559016264 2.07600146649588e-05 0.00082630706257991
"CTPsyn-PA" 295.230459614003 -1.37495910153811 0.347379232415118 -3.95809240517591 7.55507310929073e-05 0.00229988904203112
"CTPsyn-PC" 295.230459614003 -1.37495910153811 0.347379232415118 -3.95809240517591 7.55507310929073e-05 0.00229988904203112
"CG2982-PB" 426.824829841179 -1.41576391916879 0.377011507256469 -3.75522733900452 0.000173184207825355 0.0045177098890565
"CG2982-PC" 426.824829841179 -1.41576391916879 0.377011507256469 -3.75522733900452 0.000173184207825355 0.0045177098890565
"Hsc70-4-PE" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PF" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PA" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PC" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PD" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PB" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
"Hsc70-4-PG" 2572.11754151529 -0.616416051432667 0.120934363132834 -5.09711247873855 3.44873434778787e-07 2.71984835353912e-05
